273.703,1,-86.3006,32.3777
273.703,9,-84.2813,30.4381
273.703,10,-84.3882,33.749
273.703,40,-81.0332,34.0003
273.703,32,-78.6391,35.7804
273.703,46,-77.4336,37.5389
273.703,20,-76.4909,38.9788
273.703,38,-76.8836,40.2644
273.703,34,-73.7579,42.6528
273.703,45,-72.5805,44.2624
273.703,19,-69.7817,44.3072
273.703,29,-71.538,43.2069
273.703,21,-71.0637,42.3582
273.703,39,-71.415,41.8309
273.703,7,-72.6822,41.764
273.703,30,-74.7699,40.2206
273.703,8,-75.5197,39.1573
273.703,48,-81.6123,38.3362
273.703,35,-82.9991,39.9613
273.703,22,-84.5553,42.7336
273.703,14,-86.1626,39.7686
273.703,17,-84.8754,38.1867
273.703,42,-86.7842,36.1658
273.703,13,-89.655,39.7984
273.703,49,-89.3844,43.0747
273.703,23,-93.1022,44.9551
273.703,15,-93.6037,41.5911
273.703,25,-92.1729,38.5792
273.703,16,-95.678,39.0482
273.703,27,-96.6997,40.8081
273.703,41,-100.346,44.367
273.703,33,-100.783,46.8209
273.703,26,-112.018,46.5857
273.703,12,-116.2,43.6178
273.703,37,-123.03,44.9385
273.703,47,-122.905,47.0358
273.703,2,-134.42,58.3016
273.703,11,-157.857,21.3074
273.703,5,-121.494,38.5767
273.703,28,-119.766,39.1639
273.703,44,-111.888,40.7775
273.703,3,-112.097,33.4481
273.703,31,-105.94,35.6822
273.703,6,-104.985,39.7392
273.703,50,-104.82,41.1403
273.703,36,-97.5033,35.4922
273.703,43,-97.7403,30.2747
273.703,4,-92.289,34.7466
273.703,18,-91.1874,30.4571
273.703,24,-90.1821,32.3038
273.703,1,-86.3006,32.3777
